,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
0,1,Folarin Balogun,44,FWD,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
1,2,Cédric Alves Soares,39,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
2,3,Mohamed Elneny,44,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
3,4,Fábio Ferreira Vieira,54,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
4,5,Gabriel dos Santos Magalhães,50,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
5,6,Kai Havertz,71,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
6,8,Gabriel Fernando de Jesus,80,FWD,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
7,9,Jorge Luiz Frello Filho,53,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
8,10,Jakub Kiwior,43,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
9,11,Marcus Oliveira Alencar,45,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
10,12,Gabriel Martinelli Silva,77,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
11,13,Eddie Nketiah,52,FWD,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
12,14,Martin Ødegaard,85,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
13,15,Thomas Partey,48,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
14,16,Nicolas Pépé,49,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
15,17,Aaron Ramsdale,45,GKP,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
16,18,Rúnar Alex Rúnarsson,40,GKP,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
17,19,Bukayo Saka,90,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
18,20,William Saliba,56,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
19,22,Emile Smith Rowe,53,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
20,24,Kieran Tierney,44,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
21,25,Takehiro Tomiyasu,45,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
22,26,Leandro Trossard,65,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
23,29,Benjamin White,56,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
24,30,Granit Xhaka,60,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
25,31,Oleksandr Zinchenko,52,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
26,113,David Raya Martin,49,GKP,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
27,540,Declan Rice,54,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
28,578,Reiss Nelson,48,MID,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
29,585,Jurriën Timber,46,DEF,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
30,646,Karl Hein,40,GKP,Arsenal,Liverpool,2024-02-04T16:30:00Z,True,Arsenal
31,735,Charles Sagoe,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal
32,736,Reuell Walters,40,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal
33,737,Bradley Ibrahim,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal
34,32,Alexandre Moreno Lopera,51,DEF,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
35,34,Leon Bailey,56,MID,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
36,35,Emiliano Buendía Stati,57,MID,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
37,36,Matty Cash,47,DEF,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
38,37,Calum Chambers,38,DEF,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
39,38,Philippe Coutinho Correia,58,MID,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
40,39,Keinan Davis,49,FWD,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
41,40,Leander Dendoncker,49,MID,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
42,41,Diego Carlos Santos Silva,44,DEF,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
43,42,Lucas Digne,46,DEF,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
44,43,Douglas Luiz Soares de Paulo,56,MID,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
45,44,Jhon Durán,50,FWD,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
46,45,Kortney Hause,39,DEF,Sheffield Utd,Aston Villa,2024-02-03T17:30:00Z,False,Aston Villa
