,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
0,1,Folarin Balogun,44,FWD,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
1,2,Cédric Alves Soares,40,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
2,3,Mohamed Elneny,44,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
3,4,Fábio Ferreira Vieira,54,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
4,5,Gabriel dos Santos Magalhães,48,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
5,6,Kai Havertz,73,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
6,8,Gabriel Fernando de Jesus,79,FWD,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
7,9,Jorge Luiz Frello Filho,54,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
8,10,Jakub Kiwior,44,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
9,11,Marcus Oliveira Alencar,45,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
10,12,Gabriel Martinelli Silva,80,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
11,13,Eddie Nketiah,56,FWD,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
12,14,Martin Ødegaard,85,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
13,15,Thomas Partey,49,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
14,16,Nicolas Pépé,49,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
15,17,Aaron Ramsdale,50,GKP,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
16,18,Rúnar Alex Rúnarsson,40,GKP,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
17,19,Bukayo Saka,87,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
18,20,William Saliba,52,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
19,22,Emile Smith Rowe,54,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
20,24,Kieran Tierney,44,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
21,25,Takehiro Tomiyasu,45,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
22,26,Leandro Trossard,67,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
23,29,Benjamin White,55,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
24,30,Granit Xhaka,60,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
25,31,Oleksandr Zinchenko,49,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
26,113,David Raya Martin,48,GKP,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
27,540,Declan Rice,54,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
28,578,Reiss Nelson,49,MID,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
29,585,Jurriën Timber,48,DEF,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
30,646,Karl Hein,40,GKP,Arsenal,Man Utd,2023-09-03T15:30:00Z,True,Arsenal
31,735,Charles Sagoe,45,MID,Luton,Arsenal,2023-12-05T20:15:00Z,False,Arsenal
32,736,Reuell Walters,40,DEF,Luton,Arsenal,2023-12-05T20:15:00Z,False,Arsenal
33,737,Bradley Ibrahim,45,MID,Luton,Arsenal,2023-12-05T20:15:00Z,False,Arsenal
34,764,Myles Lewis-Skelly,45,MID,Fulham,Arsenal,2023-12-31T14:00:00Z,False,Arsenal
35,772,Ethan Nwaneri,45,MID,Nott'm Forest,Arsenal,2024-01-30T19:30:00Z,False,Arsenal
36,815,Mauro Bandeira,45,MID,Sheffield Utd,Arsenal,2024-03-04T20:00:00Z,False,Arsenal
37,817,James Sweet,40,DEF,Arsenal,Brentford,2024-03-09T17:30:00Z,True,Arsenal
38,32,Alexandre Moreno Lopera,50,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
39,34,Leon Bailey,55,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
40,35,Emiliano Buendía Stati,58,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
41,36,Matty Cash,46,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
42,37,Calum Chambers,40,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
43,38,Philippe Coutinho Correia,59,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
44,39,Keinan Davis,49,FWD,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
45,40,Leander Dendoncker,49,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
46,41,Diego Carlos Santos Silva,45,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
47,42,Lucas Digne,45,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
48,43,Douglas Luiz Soares de Paulo,54,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
49,44,Jhon Durán,50,FWD,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
50,45,Kortney Hause,40,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
51,46,Tim Iroegbunam,44,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
52,47,Boubacar Kamara,50,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
53,48,Ezri Konsa Ngoyo,45,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
54,49,Emiliano Martínez Romero,50,GKP,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
55,50,John McGinn,55,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
56,51,Tyrone Mings,43,DEF,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
57,53,Robin Olsen,40,GKP,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
58,54,Jaden Philogene-Bidace,45,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
59,55,Jacob Ramsey,59,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
60,56,Morgan Sanson,45,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
61,57,Viljami Sinisalo,40,GKP,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
62,58,Youri Tielemans,59,MID,Liverpool,Aston Villa,2023-09-03T13:00:00Z,False,Aston Villa
