,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
0,1,Folarin Balogun,44,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
1,2,Cédric Alves Soares,39,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
2,3,Mohamed Elneny,44,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
3,4,Fábio Ferreira Vieira,54,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
4,5,Gabriel dos Santos Magalhães,49,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
5,6,Kai Havertz,71,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
6,8,Gabriel Fernando de Jesus,79,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
7,9,Jorge Luiz Frello Filho,53,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
8,10,Jakub Kiwior,43,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
9,11,Marcus Oliveira Alencar,45,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
10,12,Gabriel Martinelli Silva,78,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
11,13,Eddie Nketiah,54,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
12,14,Martin Ødegaard,84,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
13,15,Thomas Partey,48,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
14,16,Nicolas Pépé,49,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
15,17,Aaron Ramsdale,46,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
16,18,Rúnar Alex Rúnarsson,40,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
17,19,Bukayo Saka,90,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
18,20,William Saliba,55,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
19,22,Emile Smith Rowe,53,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
20,24,Kieran Tierney,44,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
21,25,Takehiro Tomiyasu,45,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
22,26,Leandro Trossard,65,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
23,29,Benjamin White,56,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
24,30,Granit Xhaka,60,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
25,31,Oleksandr Zinchenko,52,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
26,113,David Raya Martin,49,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
27,540,Declan Rice,54,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
28,578,Reiss Nelson,49,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
29,585,Jurriën Timber,46,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
30,646,Karl Hein,40,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,True,Arsenal
31,735,Charles Sagoe,45,MID,Arsenal,Brentford,2024-03-09T17:30:00Z,True,Arsenal
32,736,Reuell Walters,40,DEF,Arsenal,Brentford,2024-03-09T17:30:00Z,True,Arsenal
33,737,Bradley Ibrahim,45,MID,Arsenal,Brentford,2024-03-09T17:30:00Z,True,Arsenal
34,764,Myles Lewis-Skelly,45,MID,Wolves,Arsenal,2024-04-20T18:30:00Z,False,Arsenal
35,32,Alexandre Moreno Lopera,50,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
36,34,Leon Bailey,56,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
37,35,Emiliano Buendía Stati,57,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
38,36,Matty Cash,48,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
39,37,Calum Chambers,39,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
40,38,Philippe Coutinho Correia,58,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
41,39,Keinan Davis,49,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
42,40,Leander Dendoncker,49,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
43,41,Diego Carlos Santos Silva,44,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
44,42,Lucas Digne,47,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
45,43,Douglas Luiz Soares de Paulo,56,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
46,44,Jhon Durán,50,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
47,45,Kortney Hause,40,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
48,46,Tim Iroegbunam,44,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
49,47,Boubacar Kamara,50,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
50,48,Ezri Konsa Ngoyo,45,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
51,49,Emiliano Martínez Romero,51,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
52,50,John McGinn,55,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
53,51,Tyrone Mings,41,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
54,53,Robin Olsen,39,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
55,54,Jaden Philogene-Bidace,45,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
56,55,Jacob Ramsey,59,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
57,56,Morgan Sanson,45,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
58,57,Viljami Sinisalo,40,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
59,58,Youri Tielemans,56,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
60,59,Bertrand Traoré,50,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
61,60,Ollie Watkins,85,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
62,61,Wesley Moraes Ferreira da Silva,50,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
63,584,Pau Torres,47,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
64,599,Moussa Diaby,67,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
65,618,Omari Kellyman,45,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,False,Aston Villa
66,670,Filip Marschall,40,GKP,Aston Villa,Sheffield Utd,2023-12-22T20:00:00Z,True,Aston Villa
67,672,Nicolò Zaniolo,54,MID,Man Utd,Aston Villa,2023-12-26T20:00:00Z,False,Aston Villa
68,686,Oliwier Zych,40,GKP,Man Utd,Aston Villa,2023-12-26T20:00:00Z,False,Aston Villa
69,699,Clément Lenglet,45,DEF,Aston Villa,Burnley,2023-12-30T15:00:00Z,True,Aston Villa
70,765,Sam Proctor,40,GKP,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa
71,767,Tommi O'Reilly,45,MID,Aston Villa,Bournemouth,2024-04-21T14:00:00Z,True,Aston Villa
72,62,Jaidon Anthony,49,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
73,63,Philip Billing,52,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
74,64,David Brooks,48,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
75,65,Ryan Christie,50,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
76,66,Lewis Cook,50,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
77,67,Siriki Dembélé,45,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
78,68,Ryan Fredericks,43,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
79,69,James Hill,40,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
80,70,Lloyd Kelly,45,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
81,71,Gavin Kilkenny,43,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
82,72,Justin Kluivert,46,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
83,73,Jamal Lowe,49,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
84,74,Emiliano Marcondes,43,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
85,75,Chris Mepham,43,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
86,76,Kieffer Moore,47,FWD,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
87,77,Norberto Murara Neto,46,GKP,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
88,78,Dango Ouattara,47,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
89,79,Ben Pearson,45,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
90,80,Darren Randolph,40,GKP,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
91,81,Joe Rothwell,48,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
92,82,Antoine Semenyo,46,FWD,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
93,83,Marcos Senesi,44,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
94,84,Adam Smith,44,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
95,85,Dominic Solanke,68,FWD,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
96,86,Marcus Tavernier,54,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
97,87,Hamed Traorè,47,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
98,88,Mark Travers,40,GKP,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
99,89,Illia Zabarnyi,44,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
100,595,Milos Kerkez,44,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
101,607,Ionuț Radu,44,GKP,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
102,619,Ben Greenwood,40,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
103,643,Max Aarons,44,DEF,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
104,644,Alex Scott,49,MID,Nott'm Forest,Bournemouth,2023-12-23T15:00:00Z,False,Bournemouth
105,673,Tyler Adams,49,MID,Spurs,Bournemouth,2023-12-31T14:00:00Z,False,Bournemouth
106,705,Luis Sinisterra,55,MID,West Ham,Bournemouth,2024-02-01T19:30:00Z,False,Bournemouth
107,90,Kristoffer Ajer,45,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
108,91,Ellery Balcombe,39,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
109,92,Shandon Baptiste,43,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
110,93,Mads Bech Sørensen,40,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
111,94,Mads Bidstrup,45,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
112,95,Sergi Canós Tenés,50,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
113,96,Nathan Collins,45,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
114,97,Matthew Cox,40,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
115,98,Mikkel Damsgaard,48,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
116,99,Josh Dasilva,47,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
117,100,Halil Dervişoğlu,45,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
118,101,Mark Flekken,45,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
119,102,Charlie Goode,39,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
120,103,Rico Henry,43,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
121,104,Aaron Hickey,44,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
122,105,Vitaly Janelt,53,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
123,106,Mathias Jensen,54,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
124,107,Keane Lewis-Potter,47,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
125,108,Bryan Mbeumo,69,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
126,109,Ben Mee,48,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
127,110,Christian Nørgaard,54,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
128,111,Frank Onyeka,49,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
129,112,Ethan Pinnock,46,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
130,114,Mads Roerslev Rasmussen,44,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
131,115,Kevin Schade,53,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
132,116,Thomas Strakosha,39,GKP,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
133,117,Ivan Toney,79,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
134,118,Ryan Trevitt,45,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
135,119,Yoane Wissa,58,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
136,120,Yegor Yarmoliuk,44,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
137,121,Mathias Jorgensen,43,DEF,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
138,258,Neal Maupay,49,FWD,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
139,508,Sergio Reguilón,44,DEF,Liverpool,Brentford,2023-12-17T16:30:00Z,False,Brentford
140,620,Michael Olakigbe,45,MID,Brentford,Aston Villa,2023-12-17T14:00:00Z,True,Brentford
141,684,Ethan Brierley,45,MID,Crystal Palace,Brentford,2023-12-30T15:00:00Z,False,Brentford
142,701,Saman Ghoddos,45,MID,Brentford,Nott'm Forest,2024-01-20T17:30:00Z,True,Brentford
143,725,Ji-Soo Kim,40,DEF,Brentford,Liverpool,2024-02-17T12:30:00Z,True,Brentford
144,733,Valintino Adedokun,40,DEF,Brentford,Chelsea,2024-03-02T15:00:00Z,True,Brentford
145,744,Myles Peart-Harris,45,MID,Arsenal,Brentford,2024-03-09T17:30:00Z,False,Brentford
146,752,Vincent Angelini,40,GKP,Brentford,Man Utd,2024-03-30T20:00:00Z,True,Brentford
147,122,Simon Adingra,50,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
148,123,Steven Alzate,44,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
149,124,Yasin Ayari,45,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
150,125,Facundo Buonanotte,47,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
151,127,Aaron Connolly,45,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
152,128,Mahmoud Dahoud,48,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
153,129,Lewis Dunk,50,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
154,130,Julio Enciso,51,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
155,131,Pervis Estupiñán,50,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
156,132,Evan Ferguson,60,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
157,133,Billy Gilmour,49,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
158,134,Pascal Groß,64,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
159,135,João Pedro Junqueira de Jesus,54,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
160,136,Michał Karbownik,40,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
161,137,Kacper Kozłowski,45,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
162,138,Adam Lallana,49,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
163,139,Tariq Lamptey,40,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
164,140,Solly March,61,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
165,141,Tom McGill,39,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
166,142,James Milner,48,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
167,143,Kaoru Mitoma,65,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
168,144,Jakub Moder,44,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
169,146,Jeremy Sarmiento Morante,45,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
170,147,Kjell Scherpen,40,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
171,148,Jason Steele,43,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
172,149,Deniz Undav,55,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
173,150,Jan Paul van Hecke,40,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
174,151,Joël Veltman,44,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
175,152,Bart Verbruggen,44,GKP,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
176,153,Adam Webster,43,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
177,154,Danny Welbeck,57,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
178,155,Andi Zeqiri,44,FWD,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
179,606,Igor Julio dos Santos de Paulo,43,DEF,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
180,621,Jack Hinshelwood,45,MID,Arsenal,Brighton,2023-12-17T14:00:00Z,False,Brighton
181,690,Carlos Baleba,45,MID,West Ham,Brighton,2024-01-02T19:30:00Z,False,Brighton
182,700,Anssumane Fati Vieira,64,MID,West Ham,Brighton,2024-01-02T19:30:00Z,False,Brighton
183,741,Mark O’Mahony,45,FWD,Brighton,Nott'm Forest,2024-03-10T14:00:00Z,True,Brighton
184,742,Benicio Baker-Boaitey,45,MID,Brighton,Nott'm Forest,2024-03-10T14:00:00Z,True,Brighton
185,746,Ben Jackson,40,DEF,Liverpool,Brighton,2024-03-31T13:00:00Z,False,Brighton
186,747,Joshua Duffus,44,MID,Liverpool,Brighton,2024-03-31T13:00:00Z,False,Brighton
187,753,Leigh Kavanagh,40,DEF,Brentford,Brighton,2024-04-03T18:30:00Z,False,Brighton
188,755,Luca Barrington,45,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,True,Brighton
189,156,Enock Agyei,43,MID,Burnley,Everton,2023-12-16T17:30:00Z,True,Burnley
190,157,Ameen Al-Dakhil,39,DEF,Burnley,Everton,2023-12-16T17:30:00Z,True,Burnley
191,158,Samuel Bastien,49,MID,Burnley,Everton,2023-12-16T17:30:00Z,True,Burnley
192,159,Manuel Benson Hedilazio,52,MID,Burnley,Everton,2023-12-16T17:30:00Z,True,Burnley
